role_id,role_name,category,skill_id,skill_name,importance
431,General Manager,HR/Management,365,Project Management,core
431,General Manager,HR/Management,375,Stakeholder Management,core
431,General Manager,HR/Management,373,Strategic Planning,core
431,General Manager,HR/Management,350,Employee Relations,secondary
431,General Manager,HR/Management,351,Payroll,secondary
431,General Manager,HR/Management,349,Performance Management,secondary
431,General Manager,HR/Management,346,Recruitment,secondary
431,General Manager,HR/Management,347,Talent Acquisition,secondary
431,General Manager,HR/Management,355,BambooHR,bonus
431,General Manager,HR/Management,358,Diversity and Inclusion,bonus
431,General Manager,HR/Management,354,Workday,bonus
432,Operations Manager,HR/Management,366,Agile,core
432,Operations Manager,HR/Management,374,Business Analysis,core
432,Operations Manager,HR/Management,484,Leadership,core
432,Operations Manager,HR/Management,335,Lean Manufacturing,core
432,Operations Manager,HR/Management,365,Project Management,core
432,Operations Manager,HR/Management,375,Stakeholder Management,core
432,Operations Manager,HR/Management,373,Strategic Planning,core
432,Operations Manager,HR/Management,350,Employee Relations,secondary
432,Operations Manager,HR/Management,351,Payroll,secondary
432,Operations Manager,HR/Management,349,Performance Management,secondary
432,Operations Manager,HR/Management,346,Recruitment,secondary
432,Operations Manager,HR/Management,347,Talent Acquisition,secondary
432,Operations Manager,HR/Management,355,BambooHR,bonus
432,Operations Manager,HR/Management,358,Diversity and Inclusion,bonus
432,Operations Manager,HR/Management,354,Workday,bonus
433,Project Manager,HR/Management,366,Agile,core
433,Project Manager,HR/Management,371,Confluence,core
433,Project Manager,HR/Management,370,Jira,core
433,Project Manager,HR/Management,484,Leadership,core
433,Project Manager,HR/Management,368,PMP,core
433,Project Manager,HR/Management,365,Project Management,core
433,Project Manager,HR/Management,367,Scrum,core
433,Project Manager,HR/Management,350,Employee Relations,secondary
433,Project Manager,HR/Management,351,Payroll,secondary
433,Project Manager,HR/Management,349,Performance Management,secondary
433,Project Manager,HR/Management,346,Recruitment,secondary
433,Project Manager,HR/Management,347,Talent Acquisition,secondary
433,Project Manager,HR/Management,355,BambooHR,bonus
433,Project Manager,HR/Management,358,Diversity and Inclusion,bonus
433,Project Manager,HR/Management,354,Workday,bonus
434,Program Manager,HR/Management,366,Agile,core
434,Program Manager,HR/Management,371,Confluence,core
434,Program Manager,HR/Management,370,Jira,core
434,Program Manager,HR/Management,484,Leadership,core
434,Program Manager,HR/Management,368,PMP,core
434,Program Manager,HR/Management,365,Project Management,core
434,Program Manager,HR/Management,367,Scrum,core
434,Program Manager,HR/Management,350,Employee Relations,secondary
434,Program Manager,HR/Management,351,Payroll,secondary
434,Program Manager,HR/Management,349,Performance Management,secondary
434,Program Manager,HR/Management,346,Recruitment,secondary
434,Program Manager,HR/Management,347,Talent Acquisition,secondary
434,Program Manager,HR/Management,355,BambooHR,bonus
434,Program Manager,HR/Management,358,Diversity and Inclusion,bonus
434,Program Manager,HR/Management,354,Workday,bonus
435,PMO Analyst,HR/Management,366,Agile,core
435,PMO Analyst,HR/Management,499,Attention to Detail,core
435,PMO Analyst,HR/Management,371,Confluence,core
435,PMO Analyst,HR/Management,370,Jira,core
435,PMO Analyst,HR/Management,368,PMP,core
435,PMO Analyst,HR/Management,365,Project Management,core
435,PMO Analyst,HR/Management,367,Scrum,core
435,PMO Analyst,HR/Management,350,Employee Relations,secondary
435,PMO Analyst,HR/Management,351,Payroll,secondary
435,PMO Analyst,HR/Management,349,Performance Management,secondary
435,PMO Analyst,HR/Management,346,Recruitment,secondary
435,PMO Analyst,HR/Management,347,Talent Acquisition,secondary
435,PMO Analyst,HR/Management,355,BambooHR,bonus
435,PMO Analyst,HR/Management,358,Diversity and Inclusion,bonus
435,PMO Analyst,HR/Management,354,Workday,bonus
436,Business Analyst,HR/Management,366,Agile,core
436,Business Analyst,HR/Management,497,Analytical Thinking,core
436,Business Analyst,HR/Management,374,Business Analysis,core
436,Business Analyst,HR/Management,483,Communication,core
436,Business Analyst,HR/Management,365,Project Management,core
436,Business Analyst,HR/Management,367,Scrum,core
436,Business Analyst,HR/Management,373,Strategic Planning,core
436,Business Analyst,HR/Management,350,Employee Relations,secondary
436,Business Analyst,HR/Management,351,Payroll,secondary
436,Business Analyst,HR/Management,349,Performance Management,secondary
436,Business Analyst,HR/Management,346,Recruitment,secondary
436,Business Analyst,HR/Management,347,Talent Acquisition,secondary
436,Business Analyst,HR/Management,355,BambooHR,bonus
436,Business Analyst,HR/Management,358,Diversity and Inclusion,bonus
436,Business Analyst,HR/Management,354,Workday,bonus
437,Management Consultant,HR/Management,366,Agile,core
437,Management Consultant,HR/Management,374,Business Analysis,core
437,Management Consultant,HR/Management,484,Leadership,core
437,Management Consultant,HR/Management,491,Negotiation,core
437,Management Consultant,HR/Management,365,Project Management,core
437,Management Consultant,HR/Management,367,Scrum,core
437,Management Consultant,HR/Management,373,Strategic Planning,core
437,Management Consultant,HR/Management,350,Employee Relations,secondary
437,Management Consultant,HR/Management,351,Payroll,secondary
437,Management Consultant,HR/Management,349,Performance Management,secondary
437,Management Consultant,HR/Management,346,Recruitment,secondary
437,Management Consultant,HR/Management,347,Talent Acquisition,secondary
437,Management Consultant,HR/Management,355,BambooHR,bonus
437,Management Consultant,HR/Management,358,Diversity and Inclusion,bonus
437,Management Consultant,HR/Management,354,Workday,bonus
438,Strategy Consultant,HR/Management,366,Agile,core
438,Strategy Consultant,HR/Management,374,Business Analysis,core
438,Strategy Consultant,HR/Management,494,Decision Making,core
438,Strategy Consultant,HR/Management,484,Leadership,core
438,Strategy Consultant,HR/Management,365,Project Management,core
438,Strategy Consultant,HR/Management,367,Scrum,core
438,Strategy Consultant,HR/Management,373,Strategic Planning,core
438,Strategy Consultant,HR/Management,350,Employee Relations,secondary
438,Strategy Consultant,HR/Management,351,Payroll,secondary
438,Strategy Consultant,HR/Management,349,Performance Management,secondary
438,Strategy Consultant,HR/Management,346,Recruitment,secondary
438,Strategy Consultant,HR/Management,347,Talent Acquisition,secondary
438,Strategy Consultant,HR/Management,355,BambooHR,bonus
438,Strategy Consultant,HR/Management,358,Diversity and Inclusion,bonus
438,Strategy Consultant,HR/Management,354,Workday,bonus
439,CEO,HR/Management,366,Agile,core
439,CEO,HR/Management,374,Business Analysis,core
439,CEO,HR/Management,494,Decision Making,core
439,CEO,HR/Management,484,Leadership,core
439,CEO,HR/Management,491,Negotiation,core
439,CEO,HR/Management,365,Project Management,core
439,CEO,HR/Management,373,Strategic Planning,core
439,CEO,HR/Management,350,Employee Relations,secondary
439,CEO,HR/Management,351,Payroll,secondary
439,CEO,HR/Management,349,Performance Management,secondary
439,CEO,HR/Management,346,Recruitment,secondary
439,CEO,HR/Management,347,Talent Acquisition,secondary
439,CEO,HR/Management,355,BambooHR,bonus
439,CEO,HR/Management,358,Diversity and Inclusion,bonus
439,CEO,HR/Management,354,Workday,bonus
440,COO,HR/Management,366,Agile,core
440,COO,HR/Management,374,Business Analysis,core
440,COO,HR/Management,484,Leadership,core
440,COO,HR/Management,335,Lean Manufacturing,core
440,COO,HR/Management,491,Negotiation,core
440,COO,HR/Management,365,Project Management,core
440,COO,HR/Management,373,Strategic Planning,core
440,COO,HR/Management,350,Employee Relations,secondary
440,COO,HR/Management,351,Payroll,secondary
440,COO,HR/Management,349,Performance Management,secondary
440,COO,HR/Management,346,Recruitment,secondary
440,COO,HR/Management,347,Talent Acquisition,secondary
440,COO,HR/Management,355,BambooHR,bonus
440,COO,HR/Management,358,Diversity and Inclusion,bonus
440,COO,HR/Management,354,Workday,bonus
441,Supply Chain Manager,HR/Management,366,Agile,core
441,Supply Chain Manager,HR/Management,374,Business Analysis,core
441,Supply Chain Manager,HR/Management,484,Leadership,core
441,Supply Chain Manager,HR/Management,335,Lean Manufacturing,core
441,Supply Chain Manager,HR/Management,365,Project Management,core
441,Supply Chain Manager,HR/Management,336,Six Sigma,core
441,Supply Chain Manager,HR/Management,373,Strategic Planning,core
441,Supply Chain Manager,HR/Management,350,Employee Relations,secondary
441,Supply Chain Manager,HR/Management,351,Payroll,secondary
441,Supply Chain Manager,HR/Management,349,Performance Management,secondary
441,Supply Chain Manager,HR/Management,346,Recruitment,secondary
441,Supply Chain Manager,HR/Management,347,Talent Acquisition,secondary
441,Supply Chain Manager,HR/Management,355,BambooHR,bonus
441,Supply Chain Manager,HR/Management,358,Diversity and Inclusion,bonus
441,Supply Chain Manager,HR/Management,354,Workday,bonus
442,Logistics Manager,HR/Management,366,Agile,core
442,Logistics Manager,HR/Management,374,Business Analysis,core
442,Logistics Manager,HR/Management,484,Leadership,core
442,Logistics Manager,HR/Management,335,Lean Manufacturing,core
442,Logistics Manager,HR/Management,365,Project Management,core
442,Logistics Manager,HR/Management,336,Six Sigma,core
442,Logistics Manager,HR/Management,373,Strategic Planning,core
442,Logistics Manager,HR/Management,350,Employee Relations,secondary
442,Logistics Manager,HR/Management,351,Payroll,secondary
442,Logistics Manager,HR/Management,349,Performance Management,secondary
442,Logistics Manager,HR/Management,346,Recruitment,secondary
442,Logistics Manager,HR/Management,347,Talent Acquisition,secondary
442,Logistics Manager,HR/Management,355,BambooHR,bonus
442,Logistics Manager,HR/Management,358,Diversity and Inclusion,bonus
442,Logistics Manager,HR/Management,354,Workday,bonus
443,Procurement Manager,HR/Management,366,Agile,core
443,Procurement Manager,HR/Management,374,Business Analysis,core
443,Procurement Manager,HR/Management,335,Lean Manufacturing,core
443,Procurement Manager,HR/Management,491,Negotiation,core
443,Procurement Manager,HR/Management,365,Project Management,core
443,Procurement Manager,HR/Management,336,Six Sigma,core
443,Procurement Manager,HR/Management,373,Strategic Planning,core
443,Procurement Manager,HR/Management,350,Employee Relations,secondary
443,Procurement Manager,HR/Management,351,Payroll,secondary
443,Procurement Manager,HR/Management,349,Performance Management,secondary
443,Procurement Manager,HR/Management,346,Recruitment,secondary
443,Procurement Manager,HR/Management,347,Talent Acquisition,secondary
443,Procurement Manager,HR/Management,355,BambooHR,bonus
443,Procurement Manager,HR/Management,358,Diversity and Inclusion,bonus
443,Procurement Manager,HR/Management,354,Workday,bonus
444,Risk Manager,HR/Management,366,Agile,core
444,Risk Manager,HR/Management,499,Attention to Detail,core
444,Risk Manager,HR/Management,374,Business Analysis,core
444,Risk Manager,HR/Management,484,Leadership,core
444,Risk Manager,HR/Management,365,Project Management,core
444,Risk Manager,HR/Management,203,Risk Management,core
444,Risk Manager,HR/Management,373,Strategic Planning,core
444,Risk Manager,HR/Management,350,Employee Relations,secondary
444,Risk Manager,HR/Management,351,Payroll,secondary
444,Risk Manager,HR/Management,349,Performance Management,secondary
444,Risk Manager,HR/Management,346,Recruitment,secondary
444,Risk Manager,HR/Management,347,Talent Acquisition,secondary
444,Risk Manager,HR/Management,355,BambooHR,bonus
444,Risk Manager,HR/Management,358,Diversity and Inclusion,bonus
444,Risk Manager,HR/Management,354,Workday,bonus
445,Compliance Manager,HR/Management,366,Agile,core
445,Compliance Manager,HR/Management,499,Attention to Detail,core
445,Compliance Manager,HR/Management,374,Business Analysis,core
445,Compliance Manager,HR/Management,224,Compliance,core
445,Compliance Manager,HR/Management,225,KYC/AML,core
445,Compliance Manager,HR/Management,365,Project Management,core
445,Compliance Manager,HR/Management,373,Strategic Planning,core
445,Compliance Manager,HR/Management,350,Employee Relations,secondary
445,Compliance Manager,HR/Management,351,Payroll,secondary
445,Compliance Manager,HR/Management,349,Performance Management,secondary
445,Compliance Manager,HR/Management,346,Recruitment,secondary
445,Compliance Manager,HR/Management,347,Talent Acquisition,secondary
445,Compliance Manager,HR/Management,355,BambooHR,bonus
445,Compliance Manager,HR/Management,358,Diversity and Inclusion,bonus
445,Compliance Manager,HR/Management,354,Workday,bonus
446,Quality Manager,HR/Management,499,Attention to Detail,core
446,Quality Manager,HR/Management,374,Business Analysis,core
446,Quality Manager,HR/Management,335,Lean Manufacturing,core
446,Quality Manager,HR/Management,365,Project Management,core
446,Quality Manager,HR/Management,337,Quality Control,core
446,Quality Manager,HR/Management,336,Six Sigma,core
446,Quality Manager,HR/Management,373,Strategic Planning,core
446,Quality Manager,HR/Management,350,Employee Relations,secondary
446,Quality Manager,HR/Management,351,Payroll,secondary
446,Quality Manager,HR/Management,349,Performance Management,secondary
446,Quality Manager,HR/Management,346,Recruitment,secondary
